customer_id,time_spent,pages_viewed,basket_value,device_type,customer_type,purchase
534,33.77047063055502,10,34.95903741548144,Unknown,New,1
535,46.37025749565012,19,21.134324600579447,Desktop,Returning,1
536,56.74117806306325,1,65.07341800187022,Tablet,New,1
537,51.12919604996728,3,45.231927940136565,Desktop,Returning,1
538,15.593538002848662,13,37.44586908448412,Tablet,New,1
539,27.58210398329552,15,0.0,Tablet,Returning,1
540,8.620405493938204,2,0.0,Tablet,New,1
541,57.28901060826462,11,78.58041238525014,Desktop,Returning,1
542,36.76430343260192,4,104.91181568384496,Desktop,Returning,1
543,14.4899255247043,19,65.87048899676326,Mobile,New,1
544,40.630340379945544,17,51.70863320764694,Mobile,Returning,1
545,37.46956618701586,3,49.23792647765226,Desktop,New,1
546,22.13160036393759,18,19.390953582155813,Mobile,Returning,1
547,7.699897939778112,10,0.0,Tablet,Returning,1
548,40.62281853997518,19,65.22023065678624,Mobile,Returning,0
549,31.698154353323805,5,21.959638685502355,Tablet,New,1
550,46.56678511240272,10,56.34373261601708,Mobile,Returning,1
551,31.68964656560761,8,83.46400049285634,Mobile,New,0
552,51.27870851879387,5,0.0,Tablet,Returning,1
553,33.56250348769465,17,110.31444903774734,Mobile,Returning,1
554,34.09534032058779,5,20.27914637167702,Unknown,New,1
555,52.722562556842355,10,79.70584269469538,Mobile,New,1
556,24.805489106531425,19,62.74268543397087,Desktop,Returning,1
557,8.906898478587802,2,85.82285749838454,Mobile,Returning,0
558,34.04910894814101,11,16.514071659209307,Desktop,New,1
559,45.553098084743525,10,119.21062750860833,Desktop,New,1
560,37.598263529854414,15,44.63674748651283,Desktop,Returning,1
561,42.54070631785419,12,70.29943817897845,Desktop,New,1
562,13.564885529025734,11,93.33462466839504,Desktop,New,1
563,9.045917059619416,10,31.86013797514353,Mobile,New,1
564,34.04910894814101,10,0.0,Tablet,New,1
565,21.684665969589226,17,26.855910643355216,Mobile,Returning,1
566,35.80514352442335,9,91.90884741373516,Desktop,Returning,1
567,24.142398660884208,14,27.19457806313799,Mobile,Returning,0
568,26.811020399400014,12,51.15520947487278,Tablet,New,1
569,54.34536297513116,6,0.0,Mobile,Returning,1
570,21.54707255437472,17,73.52899309167847,Mobile,Returning,1
571,31.325379860428836,19,109.05428925279637,Desktop,New,1
572,47.23552775172744,19,36.44093031156532,Unknown,Returning,1
573,24.39602415695494,16,84.16204322820819,Mobile,Returning,1
574,37.703115313444535,12,109.10775345902412,Desktop,Returning,1
575,51.87945881605796,12,54.97200082594752,Desktop,Returning,1
576,57.02171679580088,6,33.49601749639126,Tablet,Returning,1
577,9.677335374813238,4,0.0,Desktop,New,0
578,55.66866988452817,6,106.49827302233186,Mobile,Returning,1
579,30.034861291692753,11,42.66667010226909,Mobile,New,1
580,16.236418909638545,1,19.95924502308347,Tablet,Returning,1
581,28.089009618057418,15,9.250097473707116,Tablet,Returning,1
582,58.821921941843144,11,19.90357428829876,Mobile,Returning,1
583,30.064467545579305,19,77.59115879681495,Mobile,Returning,1
584,20.396345006962985,18,81.73605583024215,Desktop,Returning,1
585,38.37065040468682,17,69.5636561436661,Mobile,New,1
586,15.16859150791339,19,53.97013482060093,Mobile,Returning,1
587,34.04910894814101,10,12.634382314959929,Mobile,Returning,0
588,8.603903592728305,18,0.0,Unknown,Returning,1
589,8.554704498508574,19,16.801417679561737,Mobile,Returning,1
590,9.962258917225366,15,67.18463016578795,Desktop,New,0
591,9.1908031863152,15,18.10062563414887,Mobile,New,0
592,38.81160994338966,4,28.572616668392225,Mobile,New,0
593,11.730924979549544,7,44.49538271004479,Mobile,Returning,0
594,21.394369716107928,13,0.0,Mobile,New,1
595,53.9105161844547,3,51.40314292522539,Mobile,Returning,1
596,28.963736775509467,16,46.785413568933905,Mobile,Returning,1
597,40.3859065727406,9,85.52627437885073,Desktop,New,0
598,11.16687240089616,8,25.40403364898744,Mobile,Returning,1
599,12.345052109711576,13,11.02413445062993,Mobile,Returning,1
600,34.04910894814101,17,38.77821051226145,Mobile,Returning,1
601,10.967168721257709,17,17.05726119691952,Desktop,Returning,1
602,17.436830002885557,10,51.174637754393736,Tablet,Returning,1
603,11.443618572328065,1,0.0,Mobile,New,0
604,34.04910894814101,8,31.83963789868156,Tablet,New,0
605,8.117516394935448,10,22.148849905333407,Mobile,New,1
606,28.18594731393082,6,67.03271231258206,Tablet,Returning,1
607,13.173689385941758,10,25.683058711239045,Mobile,New,0
608,22.49192180183645,5,0.0,Desktop,New,1
609,30.701618980436557,13,43.94539709196355,Desktop,New,1
610,41.73329488913255,10,59.59658420823527,Mobile,New,1
611,34.04910894814101,14,41.86384420217823,Tablet,Returning,0
612,48.16521353563351,10,0.0,Desktop,New,1
613,38.04612297996355,18,29.85313698247212,Mobile,Returning,1
614,34.04910894814101,11,0.0,Unknown,Returning,1
615,52.54113882229986,3,23.316537522813555,Mobile,New,1
616,55.33147163137698,10,40.14551085768399,Tablet,Returning,1
617,34.04910894814101,10,72.51339712662121,Desktop,Returning,0
618,17.33578124068502,16,10.96030763283064,Mobile,New,0
619,48.56587550779062,12,48.689989407791835,Desktop,New,1
620,45.147321732635845,2,0.0,Tablet,New,1
621,11.886740142026262,9,56.83789010029859,Desktop,New,0
622,13.351610076865908,3,20.635723676028167,Desktop,New,0
623,22.857854064691537,15,0.0,Desktop,Returning,1
624,29.58685612627026,3,5.691580710639535,Mobile,Returning,1
625,37.47703152028746,19,63.26237110403024,Mobile,New,1
626,22.765904734616573,18,86.6339323557948,Tablet,New,0
627,28.289548251855727,8,19.079317957385943,Mobile,New,1
628,45.10078534989164,17,24.14345213015181,Tablet,Returning,1
629,34.04910894814101,8,21.674130668702073,Mobile,New,1
630,15.893779716297225,7,35.42411934787088,Mobile,New,0
631,43.08762556718859,7,0.0,Tablet,Returning,1
632,53.81720342354476,3,32.97485198338629,Desktop,New,1
633,31.1889690848243,10,16.371253243809292,Mobile,New,0
634,32.39469563065362,4,0.0,Desktop,New,1
635,7.3231486690467875,5,0.0,Desktop,Returning,1
636,27.397329642583824,1,100.41486891243945,Desktop,Returning,1
637,32.42441872084636,15,66.8071111846537,Mobile,Returning,1
638,15.30575971444905,5,25.688489167250456,Tablet,New,1
639,16.885350626013476,13,72.4310634539494,Tablet,Returning,0
640,23.259765623172736,8,78.46120752479199,Mobile,Returning,1
641,34.04910894814101,8,42.372556057617984,Tablet,Returning,1
642,20.00267076940752,5,51.24105631996672,Tablet,Returning,1
643,13.475432412796136,9,86.95304688468477,Desktop,Returning,1
644,20.322343778496965,1,0.0,Desktop,New,1
645,8.065965777335823,10,79.95268469366522,Mobile,Returning,0
646,53.541109563653805,3,40.72538565930461,Mobile,Returning,1
647,36.02195475968887,2,16.62265093966849,Desktop,New,1
648,41.06703682952489,8,19.090805801169836,Tablet,New,1
649,47.56110307783296,9,24.05833596442735,Desktop,Returning,1
650,30.40808973681438,2,13.697878396963908,Desktop,Returning,1
651,34.04910894814101,14,0.0,Mobile,New,1
652,32.68928596729432,14,64.73608815503003,Mobile,New,1
653,35.623625963231866,4,81.93448260825704,Mobile,New,0
654,44.98092897687547,10,66.87104874850034,Mobile,Returning,1
655,26.467913227551083,11,51.8368282541052,Desktop,New,1
656,8.527237864938261,3,52.24265970096896,Mobile,Returning,0
657,17.742778442124745,8,38.074620832704134,Desktop,New,1
658,22.42185548751947,3,40.526528706794885,Mobile,Returning,1
659,39.10911723856447,14,7.756898785613252,Desktop,Returning,1
660,34.6759199754658,13,82.45478453120789,Desktop,New,1
661,22.009706827972927,13,0.0,Mobile,New,0
662,59.204399678785805,2,18.241682284124025,Mobile,Returning,0
663,36.74071434205634,13,110.36102392881833,Mobile,New,0
664,14.996380712423674,19,54.0851864919448,Tablet,New,1
665,7.005165884603821,6,55.33131335090596,Mobile,Returning,1
666,10.01868921187559,16,69.12015643303187,Desktop,Returning,0
667,15.51150597468598,2,0.0,Tablet,Returning,0
668,10.480201022313784,8,8.186199005899304,Desktop,New,1
669,12.00745441902704,17,36.6531696035346,Mobile,New,1
670,17.820614952936978,2,22.899171273569294,Tablet,New,0
671,11.229042122390537,10,47.75132104971798,Mobile,Returning,1
672,53.90916005295909,16,64.56647885906408,Mobile,Returning,1
673,34.04910894814101,6,91.67489143611787,Tablet,Returning,0
674,31.946171984645023,2,0.0,Desktop,New,0
675,25.21341279239003,2,20.17169864933137,Mobile,Returning,1
676,58.96033839760778,13,38.751077661566214,Mobile,New,1
677,7.610295227915088,15,0.0,Mobile,New,0
678,24.473480343698757,10,19.503173629629515,Desktop,Returning,0
679,58.19875556324676,7,12.67474661966503,Mobile,New,1
680,52.06492042774484,3,99.92937163173622,Tablet,Returning,1
681,49.20725218600752,8,50.3192672969795,Tablet,New,0
682,16.21626679565145,14,43.27309380185756,Tablet,Returning,0
683,11.082367656013885,10,64.52772699782905,Mobile,Returning,1
684,40.44994997554143,7,66.01238311224719,Desktop,Returning,1
685,55.83318335852756,1,83.56476961119265,Tablet,Returning,0
686,33.84901068782186,10,27.690151598997033,Unknown,New,1
687,34.72514867872409,9,0.0,Mobile,Returning,1
688,17.518766525956767,13,0.0,Mobile,Returning,1
689,46.40008305832428,19,44.29526168783816,Mobile,Returning,1
690,12.03558116489388,19,51.70227701486162,Desktop,Returning,1
691,20.097074947850377,17,54.63451987157183,Desktop,New,1
692,26.10074987836859,10,53.30963317541572,Tablet,New,0
693,30.949012342382847,10,74.05492947634758,Mobile,New,1
694,15.302174212489732,4,32.090348270726835,Mobile,New,0
695,7.775372659613009,8,55.450228187104145,Mobile,Returning,0
696,37.02658250405632,18,27.232854814388,Mobile,Returning,1
697,18.02920264117509,14,137.62257697657645,Mobile,New,1
698,35.293055063934126,18,22.614070467091107,Desktop,New,1
699,10.107400201177937,14,0.0,Desktop,Returning,0
700,29.38726600943423,15,76.4794423103936,Desktop,Returning,1
701,32.422776520543565,4,37.11604569496525,Mobile,Returning,1
702,34.04910894814101,13,0.0,Mobile,Returning,1
703,20.859652413441314,8,54.590677811776544,Mobile,New,1
704,8.93046593939948,10,37.9043220033863,Tablet,Returning,0
705,34.04910894814101,12,27.41733952625668,Mobile,Returning,1
706,59.407653711006766,14,26.334903150893815,Tablet,Returning,1
707,20.018876853508655,2,38.23036992461774,Mobile,Returning,1
708,48.78259230542346,18,44.768110449656064,Tablet,Returning,1
709,16.023798631062068,10,25.04356269728377,Tablet,Returning,1
710,41.208660611211826,11,46.72302709440366,Mobile,Returning,1
711,45.85344373349151,9,17.176541219959773,Desktop,Returning,1
712,36.14268569586281,12,72.67703649789055,Mobile,Returning,1
713,28.822995124459343,17,78.42087198379893,Tablet,New,1
714,25.298613934688845,15,28.87024429374406,Mobile,Returning,1
715,21.58322772603672,10,27.19480834654339,Mobile,Returning,1
716,55.842219510621725,18,55.33750421029617,Desktop,New,1
717,50.00654505947602,6,87.96098279094694,Tablet,Returning,1
718,57.936587729324245,17,94.5999099275952,Mobile,New,1
719,8.333536185647139,18,7.917718302911979,Desktop,New,0
720,44.12118103701501,10,80.18914488954572,Mobile,New,1
721,56.36208695244123,9,48.15339986194416,Mobile,Returning,1
722,11.692750903773948,6,0.0,Desktop,Returning,1
723,34.04910894814101,5,65.14137096951683,Mobile,Returning,1
724,44.726118308113485,12,35.57127588751657,Mobile,Returning,1
725,34.893913677614805,11,82.90101896324914,Tablet,Returning,1
726,50.66789782873805,1,0.0,Mobile,New,1
727,9.24657022095108,10,93.8385283260571,Desktop,New,0
728,47.920771399733525,19,0.0,Mobile,Returning,1
729,12.896011882816929,9,43.11028193814711,Mobile,Returning,1
730,10.655700629076566,2,0.0,Mobile,Returning,0
731,10.691682077928585,12,0.0,Desktop,Returning,1
732,49.05990849365154,4,0.0,Desktop,Returning,1
733,40.24663602107581,10,63.50799903918461,Mobile,New,0
734,31.86086006137804,18,56.57928906740523,Mobile,Returning,1
735,22.17099856328665,15,37.021966803297026,Tablet,Returning,1
736,52.75483190797339,19,0.0,Mobile,Returning,1
737,24.154261337935488,13,59.42094873061011,Tablet,New,1
738,49.17936692882305,19,19.65733785886711,Unknown,Returning,1
739,26.908959605642888,17,17.61613655698021,Desktop,Returning,1
740,23.239721336069547,10,13.927513941958727,Mobile,New,0
741,28.29810735450678,16,43.88477207784053,Tablet,Returning,1
742,18.78129457568438,12,0.0,Desktop,New,1
743,45.10895343039881,19,0.0,Mobile,Returning,1
744,30.66050301545627,5,65.65426220056196,Mobile,Returning,0
745,14.70054901366222,17,78.89889814578497,Desktop,Returning,1
746,54.07489982319954,1,0.0,Desktop,New,1
747,23.649582061019473,10,51.804109339048765,Mobile,New,1
748,33.06961880572533,15,0.0,Mobile,New,1
749,54.48185454690827,11,55.665390713927415,Tablet,New,1
750,37.83004175892553,13,0.0,Mobile,New,1
751,7.89698440179348,5,38.90908832086741,Desktop,Returning,1
752,56.450095293195034,1,39.04705331778009,Mobile,New,1
753,38.03477513121366,12,34.67561522691165,Tablet,Returning,1
754,20.75943126476808,11,48.77182014143486,Tablet,New,1
755,9.217052287139849,17,43.41558340357014,Unknown,Returning,1
756,47.84748616694746,4,20.41019708224827,Mobile,Returning,1
757,37.584292599782295,15,0.0,Tablet,Returning,1
758,32.47420442660297,9,30.828488087449077,Mobile,Returning,0
759,53.7396624000065,19,0.0,Desktop,New,1
760,47.52723546224731,10,8.087932390686099,Desktop,Returning,1
761,9.94881790423232,12,52.66742977439236,Mobile,New,1
762,19.391601999937347,10,82.75673942462328,Tablet,Returning,0
763,15.66085924905348,10,0.0,Mobile,Returning,1
764,44.89283126178794,17,23.88825098739028,Desktop,Returning,1
765,34.04910894814101,5,62.943615019842795,Desktop,Returning,1
766,34.62349140740768,16,76.34586391259504,Desktop,Returning,1
767,45.98506245870074,7,37.39659315271946,Mobile,Returning,1
768,52.72917256894322,9,0.0,Mobile,Returning,1
769,21.18282317423854,3,86.5913224967058,Tablet,New,0
770,49.45418097564876,15,73.88278117995706,Mobile,New,1
771,7.527272480357226,10,0.0,Mobile,Returning,0
772,50.940685212336575,18,35.958079925277644,Mobile,Returning,1
773,8.521831077586963,14,83.41082713051036,Mobile,New,1
774,24.43995014306167,3,0.0,Tablet,New,1
775,48.04042658099366,12,83.93690274977041,Mobile,Returning,1
776,9.845128213577652,9,48.00403539674331,Desktop,Returning,1
777,14.525832318725849,10,0.0,Mobile,New,1
778,43.61290153519091,9,21.64242025767569,Mobile,Returning,1
779,43.48215565621839,13,0.0,Mobile,Returning,1
780,38.82771034023254,18,53.23112443375192,Mobile,Returning,1
781,41.942958223558904,10,0.0,Mobile,Returning,1
782,33.020742157508174,13,71.08077154456295,Desktop,Returning,1
783,15.856144475510211,4,67.84335787473759,Mobile,New,0
784,21.396063616731247,2,61.04485085160373,Mobile,Returning,1
785,11.714265291284114,16,22.2864069142112,Mobile,New,1
786,54.59858311868407,9,73.02428217560099,Mobile,Returning,1
787,35.42011589120111,9,18.931329575740143,Tablet,New,1
788,24.650233589054753,6,83.21192708195403,Desktop,Returning,1
789,28.258342415003828,11,47.48054393581481,Mobile,New,1
790,56.88971703709711,1,48.478723404035485,Mobile,Returning,0
791,10.047732783848732,4,0.0,Tablet,New,0
792,35.58756008899104,13,80.04405876602416,Mobile,Returning,1
793,30.847432054183493,13,0.0,Tablet,Returning,1
794,37.07579989064422,13,25.38626451332994,Mobile,Returning,1
795,34.04910894814101,2,72.88008651315657,Tablet,Returning,0
796,52.45531062770494,9,25.55631170088656,Tablet,New,1
797,55.99497866653313,10,73.63704205182978,Desktop,Returning,1
798,34.342857831763325,7,7.245104118132062,Mobile,Returning,1
799,42.10239860873664,4,0.0,Mobile,Returning,1
800,55.42746348946044,18,25.373265814829864,Mobile,Returning,1
801,42.72707942449052,3,0.0,Mobile,Returning,1
802,9.99980353194142,6,0.0,Mobile,Returning,1
803,35.001013249841975,12,55.96989541375798,Mobile,Returning,1
804,36.7961877365885,12,54.98327431813654,Desktop,Returning,1
805,26.023709606840775,8,71.12531367443407,Desktop,Returning,1
806,44.45020990185865,1,83.63344639847352,Mobile,Returning,1
807,56.12765387137188,4,0.0,Mobile,New,1
808,55.60854226149981,11,35.009740251560586,Tablet,New,1
809,27.599522912843796,3,69.41802459321464,Mobile,New,0
810,7.68104470460456,13,0.0,Desktop,New,0
811,59.10563073877774,17,77.28954618676477,Mobile,Returning,1
812,50.49498710031011,10,28.69439151674864,Mobile,Returning,1
813,8.355098190992745,12,0.0,Unknown,New,1
814,55.329671074424965,15,77.48153969354934,Mobile,Returning,0
815,52.32388536166557,10,37.53471450830927,Tablet,Returning,1
816,31.611445370438258,14,69.42226635724408,Desktop,Returning,1
817,35.88525070895083,13,84.16726262223244,Mobile,Returning,1
818,24.541159528337687,10,53.300992701425166,Tablet,Returning,0
819,34.04910894814101,10,59.34344467474136,Mobile,Returning,1
820,20.776637257108156,2,46.416923781688425,Tablet,New,1
821,48.368353467282674,17,53.46793991191161,Tablet,New,1
822,34.04910894814101,4,16.507856601499036,Mobile,New,0
823,20.676451129777508,14,41.187857403257745,Mobile,New,1
824,24.491952921865657,10,11.353831790524415,Mobile,Returning,1
825,32.70634057333745,3,23.03698326417804,Desktop,Returning,1
826,55.271481368352866,3,0.0,Desktop,Returning,1
827,21.434413667591713,15,57.917844605146605,Tablet,Returning,0
828,21.47023891187743,6,100.7480649613224,Desktop,New,1
829,44.51257363847515,17,36.31682794578287,Mobile,Returning,1
830,27.680858512498624,10,78.95400771717138,Mobile,Returning,1
831,14.251684553458936,11,83.77078448050747,Desktop,New,0
832,27.69393145182891,4,14.025882969551889,Mobile,New,1
833,9.310564202408193,6,20.486182469275334,Desktop,Returning,1
834,11.406832203867175,1,79.72394265056623,Mobile,Returning,0
835,30.403698591629304,16,47.22975911024443,Mobile,Returning,1
836,25.716601520768325,15,0.0,Mobile,New,0
837,54.975908163017905,17,30.89421239214178,Desktop,Returning,0
838,22.381240047881352,10,62.589807344361965,Mobile,New,1
839,35.254712666404565,12,0.0,Desktop,New,0
840,38.303592987252294,10,0.0,Mobile,New,1
841,34.04910894814101,15,40.33960468376491,Desktop,Returning,1
842,40.14870494898592,9,42.77020418434412,Desktop,Returning,1
843,11.504122045315334,2,50.27679302432982,Mobile,Returning,0
844,57.703148730697855,5,0.0,Desktop,Returning,1
845,9.771100937433664,6,51.60568393697136,Mobile,New,0
846,25.4628232998944,7,57.28812063277121,Mobile,Returning,0
847,34.04910894814101,1,81.66610920948258,Mobile,Returning,1
848,59.81558085891089,7,0.0,Desktop,New,1
849,30.629505609543312,12,114.09562235870308,Tablet,Returning,1
850,36.127716021882584,16,0.0,Desktop,New,1
851,34.04910894814101,16,21.975568606764675,Desktop,Returning,0
852,45.24766775355149,11,68.4187522481244,Desktop,New,0
853,13.38442999263956,4,87.62940598815916,Mobile,New,1
854,53.98520307700211,13,43.97615009394127,Tablet,Returning,1
855,13.103238788438423,7,19.68136487631783,Unknown,Returning,1
856,12.250575519156328,4,102.82968755676056,Tablet,Returning,1
857,34.04910894814101,15,0.0,Desktop,New,1
858,28.851949761489955,10,60.171633533989365,Desktop,Returning,1
859,34.32562686249437,10,89.42455434043356,Desktop,Returning,1
860,34.04910894814101,11,36.75184329736937,Mobile,Returning,1
861,46.75612938500562,8,31.336164882298576,Desktop,New,1
862,27.74404125013363,1,33.389367739110085,Mobile,New,1
863,31.939025890327223,8,0.0,Desktop,Returning,1
864,27.00500206935546,13,81.8044311560798,Desktop,Returning,1
865,24.645020591644233,4,51.01176175286382,Tablet,New,1
866,34.018779547184856,8,106.492467592092,Desktop,New,1
867,10.159174509912038,3,50.95899677810384,Mobile,Returning,0
868,11.733759699220997,9,0.0,Mobile,Returning,0
869,51.84535163979752,2,37.03995187247182,Desktop,New,1
870,56.82081226588433,2,120.01269601116692,Mobile,Returning,1
871,23.025249660505423,13,97.10394246739132,Mobile,Returning,1
872,16.973935715469672,15,0.0,Tablet,Returning,1
873,38.99597305110193,12,93.03620626151007,Desktop,New,1
874,25.115316094787687,4,91.51941473516052,Desktop,New,1
875,34.04910894814101,8,96.59123228877944,Mobile,New,0
876,10.21300324460523,9,0.0,Desktop,New,1
877,43.242361501996456,5,71.58054347872506,Mobile,New,0
878,39.87651257269893,18,66.26896307917224,Desktop,Returning,1
879,34.04910894814101,11,64.13219842830358,Mobile,New,1
880,14.096357554044015,15,56.550393001936925,Tablet,Returning,0
881,14.633412998696212,9,57.434338385435794,Mobile,New,1
882,40.64167187232498,17,88.49420915894243,Mobile,New,1
883,34.04910894814101,12,66.18420121080116,Desktop,New,1
884,7.142406337089857,10,56.50719331197088,Desktop,New,1
885,48.19504903701817,10,0.0,Mobile,Returning,1
886,11.534135061205683,10,62.54078535235611,Desktop,New,1
887,39.51202036326061,13,65.40705282060141,Mobile,New,1
888,15.052784081756863,19,106.0111132643368,Tablet,New,1
889,34.04910894814101,11,0.0,Tablet,Returning,1
890,15.347159268967792,13,4.528689847962717,Mobile,New,1
891,43.61374897948389,8,52.170905329723915,Tablet,Returning,1
892,51.48609161827086,8,0.0,Mobile,Returning,1
893,49.9829720094525,4,71.64587088371573,Mobile,Returning,1
894,24.433828247488833,15,53.21947743985883,Tablet,Returning,1
895,40.417023057668125,11,72.65357731917676,Desktop,New,1
896,13.094073429533438,11,0.0,Mobile,Returning,1
897,18.295716085399786,1,0.0,Mobile,New,1
898,53.88381329274607,17,79.31945903154404,Unknown,New,1
899,34.04910894814101,15,0.0,Tablet,New,1
900,34.04910894814101,10,8.442287314780934,Mobile,New,0
901,13.265289053615613,15,0.0,Mobile,New,1
902,34.04910894814101,9,34.43958253592846,Mobile,Returning,1
903,11.704690670298042,10,0.0,Unknown,Returning,1
904,35.399452097211835,18,65.40647075057822,Mobile,Returning,1
905,25.86404848495738,17,38.515490467254374,Mobile,New,1
906,53.66763095354152,10,10.598754005742704,Mobile,New,1
907,49.229170142568016,5,53.92622359845877,Mobile,Returning,1
908,21.16722375017468,9,27.841034190745887,Tablet,Returning,0
909,16.305982572446254,11,63.52328760952305,Mobile,Returning,0
910,23.401852081868743,1,71.22878989467512,Desktop,Returning,1
911,35.827401608373656,18,28.94497511034675,Desktop,Returning,1
912,16.8157548085497,10,42.88156456729022,Tablet,Returning,1
913,37.82478556309891,2,56.44687261514661,Tablet,New,1
914,25.155287479283185,15,7.788733593727251,Mobile,Returning,1
915,33.570783670266835,14,56.44422568631048,Mobile,Returning,1
916,26.731465218983686,5,7.06944055761813,Mobile,New,0
917,18.37347981297314,6,66.97150938658608,Mobile,Returning,1
918,56.958745110767246,6,36.945090121154024,Desktop,Returning,1
919,46.052741855425886,18,6.903717978672965,Desktop,Returning,1
920,9.2666773702207,14,32.60079202577528,Tablet,New,0
921,52.239610577976855,10,33.86976256419673,Mobile,Returning,1
922,29.758440696721305,14,82.05562650160833,Unknown,New,0
923,53.77858138675139,13,55.19914097857382,Mobile,Returning,1
924,48.1914601008916,3,21.311676273046015,Mobile,New,1
925,26.087596763684772,6,0.0,Mobile,Returning,1
926,34.04910894814101,8,68.79471204531674,Unknown,Returning,1
927,16.85196420371182,12,39.910328942610136,Mobile,New,0
928,32.95641866499115,13,3.384974429149331,Tablet,New,0
929,38.375214969742686,11,37.262192615594195,Tablet,Returning,1
930,16.215373440558935,12,43.38460746026988,Tablet,Returning,1
931,9.222008370296624,1,61.07096994350767,Mobile,New,1
932,50.26088397115865,17,68.21769528978966,Tablet,Returning,1
933,59.07972866150958,10,74.19746286232206,Desktop,Returning,1
934,32.01572075585847,11,1.6559770748435838,Mobile,New,1
935,11.129077865049906,13,56.25514463489727,Mobile,Returning,1
936,17.066132264642768,18,45.21152524255365,Mobile,New,1
937,34.04910894814101,11,130.33931828509634,Mobile,Returning,0
938,54.94362958706944,12,51.940833172891125,Desktop,Returning,1
939,7.947313890518327,6,31.320404046158856,Tablet,Returning,1
940,35.01447205534096,10,53.31106570150745,Mobile,New,1
941,17.169258020545154,16,49.742951359677015,Desktop,New,1
942,33.69650214843181,4,0.0,Tablet,Returning,0
943,39.43380291275999,3,62.24913390253512,Mobile,Returning,1
944,49.954766418724894,16,40.68325727964255,Unknown,Returning,1
945,13.178855033875587,12,49.19926354518444,Desktop,Returning,0
946,34.04910894814101,11,23.79294398328326,Desktop,Returning,1
947,9.07625217405963,5,17.182573093632932,Mobile,New,0
948,54.1010998690382,18,76.36647002226935,Desktop,New,1
949,52.5595145761884,19,83.25369969328472,Mobile,New,1
950,36.24737302804819,6,62.542958163117056,Unknown,Returning,1
951,36.43049476558555,18,0.0,Mobile,New,1
952,40.23716379822907,6,0.0,Tablet,New,1
953,11.346905438783526,4,0.0,Mobile,New,1
954,54.95030480957263,12,30.16473095515204,Unknown,New,1
955,25.707460968632315,19,75.96675346271725,Desktop,Returning,1
956,23.60517316672035,2,69.72795445113474,Mobile,New,1
957,31.616144611687417,17,63.709020936004094,Desktop,New,1
958,34.04910894814101,11,89.38707961759351,Tablet,Returning,1
959,10.810718756608685,11,66.8004544222378,Desktop,New,1
960,44.54398336915585,16,0.0,Mobile,Returning,1
961,34.04910894814101,2,38.91407461230921,Desktop,Returning,1
962,36.5859744585169,2,48.75174626806818,Desktop,New,1
963,15.475597471197936,8,45.23774819691884,Tablet,New,1
964,23.968441228476618,13,31.48594474692831,Mobile,New,1
965,18.032930469471292,10,19.09531599609216,Mobile,New,0
966,21.984690271431997,8,122.02234908377956,Desktop,New,1
967,43.423708405870485,4,38.337655243826546,Mobile,Returning,1
968,18.530181221767325,15,120.54806160123358,Mobile,Returning,1
969,34.41787377751693,1,15.76128785731838,Mobile,Returning,0
970,29.08697372974688,11,69.71180206277023,Tablet,Returning,0
971,40.15659875639624,7,56.88924249169608,Tablet,Returning,1
972,56.272954620160725,17,22.341514188048176,Desktop,New,1
973,44.22175373540477,18,35.973286705379486,Mobile,Returning,1
974,13.68148233685465,12,49.5460979191709,Mobile,Returning,1
